provider_id
240058
240068
131087
240058
131060
240025
430166
131161
130254
130171
130189
131057
131173
131416
131441
131195
130784
130077
131173
130077
130206
131130
131259
140020
300112
131046
130104
430130
190126
131043
130534
150307
130067
130352
130534
130349
130791
130303
130335
131475
130651
240031
131047
130029
130252
130132
130580
130206
130743
260069
131387
131357
131411
300132
131219
130886
130453
131131
130458
130692
131190
300192
131049
131481
131362
370162
130708
130728
190084
470109
130378
131075
250028
300125
131090
360114
131190
220073
300182
131367
131129
131476
131090
130132
130002
130890
130826
130744
131231
130327
131057
131512
390008
131466
130400
130464
160127
131383
130199
190233
130307
131031
131512
130645
130123
340001
130612
150335
131234
131413
450052
440018
130195
190233
440000
130366
131039
130201
131007
130561
130366
130425
130130
131045
130226
130107
130794
131007
130685
130939
131103
131103
131226
130340
460041
131362
131214
131518
130768
131518
170001
130427
131232
130882
130386
160127
131302
140030
190367
131480
131038
131226
131038
260000
130844
500010
370127
430054
260009
160108
130396
370129
130068
131611
130112
131384
131378
130446
510013
190184
190089
190282
150312
330031
130434
130655
190182
130068
131216
130865
240037
180014
131051
130360
131227
300086
131113
130265
131413
131076
130391
130151
140030
130746
131041
131485
130077
150258
470018
460645
131158
130183
131005
130620
131459
130490
130242
131036
131125
131125
131125
131125
131486
131042
130926
130082
131089
131199
131283
131413
380045
131252
131125
131425
130588
131303
131024
131181
131170
130901
131181
440025
131425
380016
131425
131167
131208
131425
130697
131145
230006
131141
130684
131395
300192
130460
130144
131900
131087
130551
420187
140092
130364
140092
131044
131395
131141
130860
130546
130114
130361
130546
131349
130941
131461
150250
131043
130274
130243
270099
140101
131409
130828
130550
130797
130040
130184
130337
131407
130108
131465
130950
131102
300087
130736
130798
130263
130560
360007
430203
130781
280047
130952
130833
130781
131260
130183
130433
130290
131239
190085
190180
131008
131136
130757
130877
130877
131222
130598
130849
130346
130223
130092
131457
130732
131507
131494
131472
130979
130475
130682
130846
130302
131463
131461
131458
131085
130353
131414
131613
131267
130344
131166
131146
131096
130906
130983
130321
130877
130805
130782
130969
130938
130756
170062
130419
130596
130877
130321
130495
130485
130483
131171
130290
130677
130179
130169
340004
130821
130906
130008
130885
130074
131014
130115
131460
130074
130031
130008
130074
130074
130906
131009
130074
130906
130526
470029
130919
131427
130239
130077
130058
130862
130291
130057
130726
130613
131467
130138
130093
130058
130057
370050
190096
440121
130018
130008
130097
130385
130607
130077
131123
410161
131180
130799
130444
130819
350088
300074
130077
270023
130569
131225
131078
130586
131286
131285
130569
450151
130905
130853
500059
460050
130077
131342
150266
131290
131329
130116
190071
130077
130619
130316
380147
440152
480114
131362
130609
131026
131026
131425
131413
131425
131425
131378
310000
130780
131339
131337
130369
131339
131425
130741
130183
130370
131425
460632
430060
131517
130887
130242
130887
130734
130921
131074
131074
131413
350124
131152
130673
130545
390138
131378
130877
130032
130603
131023
240063
131413
131476
130206
130206
131125
131125
131261
131486
131186
131413
130535
130192
130192
130604
131413
130802
130488
160127
130374
130953
130565
131114
131321
130484
130484
130845
130484
140106
130953
130953
130794
130366
131311
131311
131311
280069
131311
131311
131311
280069
131008
131311
130228
131510
131315
130482
130473
131114
130674
131045
131122
130112
131367
131367
130254
130930
130819
130492
130363
131116
131116
131226
130310
131378
131125
190380
130069
130784
130245
130045
130132
130259
230064
130385
130699
430041
440110
131386
131362
130314
300097
130624
130837
130079
131413
130079
130264
130263
130263
130263
190245
131340
330002
170002
131413
131413
131413
130432
300192
130986
130986
130481
131032
131032
130507
130906
131226
131226
131226
130691
130906
131056
130337
131358
131358
130108
131407
130733
131226
130405
131005
130748
130074
130686
130662
450001
130347
130769
130449
131127
130450
130142
130502
130502
131097
130338
130590
130142
131180
130605
130239
130239
150317
130583
130074
130714
131366
130142
130142
130074
130074
130142
131240
131344
300191
190275
300192
130096
130115
160138
130390
130906
131448
130039
131197
130503
130494
130986
130478
130559
130626
130709
130878
131089
130766
130803
130974
131003
131006
190233
131071
240102
130484
240102
130421
130267
131339
131339
131172
131612
131243
131354
130079
310000
310000
130651
130799
160118
160129
130668
130427
130126
130685
330002
131102
131102
130485
130485
131413
130137
131362
190298
310033
190233
190233
131276
131135
131415
370049
131163
410120
410126
131139
130387
320033
190408
131413
131118
131106
131486
130499
130036
131057
340075
130071
131249
130133
130077
130133
131448
131310
130154
130317
131267
280058
510051
131009
131009
131218
131226
131226
130285
131505
131505
130057
130119
130120
130170
130305
130345
130476
130074
130074
130759
130767
130250
130783
130718
130889
230021
130944
131109
131179
131241
131368
131467
130944
130718
130919
300191
190181
131109
130574
130546
130037
130244
130244
130070
150266
131330
131286
130489
131413
190365
130379
130169
131422
190406
130606
130090
130454
130084
130724
130757
190131
170050
130208
130742
130977
130977
130029
130458
130077
310042
130193
140033
470045
131302
131413
130757
131451
190155
190265
130542
170014
190047
190013
130538
190323
131506
260000
380099
131341
410135
190419
130921
470060
130095
131413
130999
130754
130578
130479
130929
130423
130602
190428
150340
130224
131303
131412
130986
130986
130986
450174
470082
130850
130034
390139
130034
440186
130077
131199
131117
130440
131466
131379
131221
130425
130925
130925
130153
130772
290057
130872
130872
130872
131052
190233
130427
130856
131030
130678
130733
130071
130017
130963
130962
130074
131246
131013
130679
131034
131339
130455
131378
130986
130210
130439
130074
130610
130862
130142
130368
131482
130137
131413
131413
130098
130098
130490
130490
130527
130090
131131
131320
130937
130710
130524
130954
130747
131478
130375
440186
130711
130771
130074
130937
130532
130757
131459
130074
130079
130555
131108
131108
130584
130584
130956
170044
130956
130622
130455
130796
130275
170067
130427
131265
130142
130142
130142
131445
300192
130777
130245
150266
130009
130656
131128
130087
130903
130393
130010
130416
131161
130065
130073
130114
130268
150266
150266
150266
150266
130289
130735
131165
131124
130139
131165
130834
131050
130227
131050
130204
130285
130207
130693
131328
130787
130114
130945
130544
131124
130311
300192
130630
390066
131444
130152
130352
131235
131168
130399
190281
130592
130044
130142
130538
130814
130290
131245
130940
130976
130976
131021
210082
150287
130852
130854
131388
190150
130877
130487
150225
131365
130012
130012
300113
130106
220001
130791
160127
130196
131516
140036
130362
130362
130018
130140
190233
190189
130540
130292
220001
130514
130380
190404
131090
130684
130825
131126
130673
130083
130240
130614
130534
131225
131310
130712
130986
130269
130269
130071
130071
130071
130071
130071
130875
160127
160127
130196
130681
130141
130569
130266
130795
130206
130291
440062
130420
131055
131055
130609
130741
130160
130431
131247
220002
390061
131387
250014
410186
130081
130136
130851
290103
190020
131226
190431
130938
131613
130477
320053
380059
350096
430121
131296
130037
131218
131029
131199
160127
131086
131362
131362
130148
130745
130745
130094
130578
130118
130874
131487
150250
131413
460024
130178
131031
131310
130176
130312
131363
131175
130511
131211
290111
430181
130395
360117
131444
131413
131413
130322
130667
131413
131413
131413
131413
131413
131413
131413
131413
131413
131413
131413
131413
131413
131413
131413
131413
131413
131413
130233
130597
130288
130602
130327
130614
131194
130690
131423
131431
280030
131248
130271
131329
131272
330086
130029
130029
131242
131076
130534
131418
130757
460633
131520
131900
131413
130539
130081
130150
131378
240022
131038
190046
131257
131359
131247
131247
130399
240012
131302
131250
350005
130964
190355
130941
150334
430139
130624
130892
360117
130845
130238
131469
130543
130116
130563
131378
131179
440186
130903
130558
130683
130597
130786
131157
150119
130986
130847
150266
130908
131027
130203
160135
131493
440000
130315
131396
150120
300192
130795
131183
131108
130557
340029
130810
131332
160127
130902
131076
130081
131413
130046
130233
440186
131413
130993
130993
300135
160127
130425
130658
131426
131100
130208
130788
130721
190281
131413
240085
310013
131036
131378
131409
131422
340015
130035
130193
420146
130553
300016
210061
290037
290101
130396
130464
130757
180010
130077
131008
190223
240047
230001
131170
190198
300115
130263
340082
130993
190244
220069
190335
500060
150272
130079
300083
131302
330025
131148
130657
440203
380050
131350
131413
131347
131011
330025
131250
380024
240081
320036
140064
130065
131223
131216
300034
190127
130071
130757
210101
210091
170011
390116
130269
131378
130403
240064
190058
430175
131056
190101
310094
130989
130889
190373
190004
370088
131226
190070
380013
131010
130043
130366
130387
130804
270045
131413
280078
300085
130755
170012
190408
130416
130140
300150
130218
130335
470016
130150
131016
140092
190059
200035
250069
190308
130183
190146
130239
130996
130425
190305
130742
440206
390120
130427
130032
130667
310014
240062
440203
131167
130711
460060
210097
190003
480091
180064
170058
130369
190364
190142
130079
130406
130283
180012
130757
130037
190284
131090
131413
131206
130988
140001
130234
130400
131145
150316
370064
460000
240032
130130
130564
130103
131378
130902
300005
130385
160127
130774
380134
240048
190331
250027
130278
130425
131073
130785
130398
320018
460048
131303
131349
190015
130030
180032
130647
130266
130487
190123
410085
130081
130264
300186
310018
190506
130795
270011
190311
360084
130311
131361
270024
130641
400121
250031
130695
130524
130813
190125
130856
130623
131103
480068
130784
140036
390027
131319
131283
210024
240096
160151
190219
260023
410084
131413
460675
130627
131167
190504
470003
130636
200008
190405
190256
130705
450034
390073
470015
340051
131106
131431
190102
130500
131425
131397
131413
130122
131199
400038
330025
290075
131226
131384
130233
360068
240006
190438
450153
130986
130908
130690
131396
220071
131309
131191
131394
131026
240109
290065
140076
131378
190133
330025
420050
470091
350118
160127
190011
390074
310077
440186
131486
300051
130416
450041
131167
380086
170025
280059
420187
460631
130270
340010
130011
160127
420110
470021
130627
350028
130804
130254
350086
130254
130282
430059
130226
131395
190408
150290
131039
390102
190172
170066
131411
130588
180058
320118
320118
130126
131034
360030
130455
130455
140092
370070
510094
150254
460025
380080
290123
470005
400026
360103
131413
310045
360055
300066
330082
130741
130696
131400
130044
190107
220004
131037
150120
130427
370151
130631
350052
140078
320039
480052
190246
300063
330059
190435
140043
130032
240061
160157
390063
131413
410138
150332
180048
220005
131190
130938
140055
131049
290042
130845
290093
131128
190304
280010
220016
350042
350042
290116
190423
300008
150313
130481
160125
190227
300025
130123
160103
130250
300192
190408
320027
190133
190118
210008
310026
350094
280001
